estado,voto,genero,edad,ponderado,homo_pon,partido,rango_edad,total
NA,NA,Hombres,63,3846.406461849133,4744.034436523315,PAN-PRI-PRD,60-64,-4744.034436523315
NA,NA,Hombres,40,45076.069114893144,55595.3787685129,PAN-PRI-PRD,40-44,-55595.3787685129
NA,NA,Mujeres,58,5054.368821768695,6233.896490968654,PAN-PRI-PRD,55-59,6233.896490968654
NA,NA,Mujeres,43,15576.356746331196,19211.379123110943,MORENA-PT-Partido Verde,40-44,19211.379123110943
NA,NA,Hombres,53,16355.174583647758,20171.948079266494,MORENA-PT-Partido Verde,50-54,-20171.948079266494
NA,NA,Hombres,63,1843.7320230351215,2273.9999778376223,MORENA-PT-Partido Verde,60-64,-2273.9999778376223
NA,NA,Hombres,64,58872.270804500775,72611.17170612545,MORENA-PT-Partido Verde,60-64,-72611.17170612545
NA,NA,Hombres,63,34045.46545983819,41990.58579765678,PAN-PRI-PRD,60-64,-41990.58579765678
NA,NA,Hombres,52,36254.765039164755,44715.46508144496,PAN-PRI-PRD,50-54,-44715.46508144496
NA,NA,Hombres,55,30803.04017794884,37991.48238835613,MORENA-PT-Partido Verde,55-59,-37991.48238835613
NA,NA,Hombres,67,44170.09734495347,54477.9822276789,MORENA-PT-Partido Verde,65-100,-54477.9822276789
NA,NA,Hombres,64,67773.0460881186,83589.10263361741,MORENA-PT-Partido Verde,60-64,-83589.10263361741
NA,NA,Hombres,50,11412.065452924287,14075.27572489149,MORENA-PT-Partido Verde,50-54,-14075.27572489149
NA,NA,Hombres,55,12333.931464441846,15212.2757138103,MORENA-PT-Partido Verde,55-59,-15212.2757138103
NA,NA,Hombres,52,6294.1196648440355,7762.965441583608,PAN-PRI-PRD,50-54,-7762.965441583608
NA,NA,Hombres,45,6736.887823085229,8309.06149537466,PAN-PRI-PRD,45-49,-8309.06149537466
NA,NA,Hombres,56,54564.93133689286,67298.63727514274,PAN-PRI-PRD,55-59,-67298.63727514274
NA,NA,Hombres,55,6352.3985506296285,7834.844751227899,MORENA-PT-Partido Verde,55-59,-7834.844751227899
NA,NA,Hombres,50,69378.36448748539,85569.05089018295,PAN-PRI-PRD,50-54,-85569.05089018295
NA,NA,Hombres,54,17181.675145697984,21191.32737967646,PAN-PRI-PRD,50-54,-21191.32737967646
NA,NA,Hombres,40,18039.96419090399,22249.913576256044,MORENA-PT-Partido Verde,40-44,-22249.913576256044
NA,NA,Hombres,56,23380.429361074686,28836.672132751224,MORENA-PT-Partido Verde,55-59,-28836.672132751224
NA,NA,Hombres,59,65961.10254823927,81354.30955194942,MORENA-PT-Partido Verde,55-59,-81354.30955194942
NA,NA,Hombres,59,24826.805344662585,30620.58590846867,MORENA-PT-Partido Verde,55-59,-30620.58590846867
NA,NA,Hombres,72,17483.665735677874,21563.792893287795,MORENA-PT-Partido Verde,65-100,-21563.792893287795
NA,NA,Hombres,51,58029.87600087266,71572.18895763067,PAN-PRI-PRD,50-54,-71572.18895763067
NA,NA,Hombres,62,12794.864470200628,15780.775708269706,PAN-PRI-PRD,60-64,-15780.775708269706
NA,NA,Hombres,58,53722.53653326475,66259.65452664795,PAN-PRI-PRD,55-59,-66259.65452664795
NA,NA,Hombres,34,29452.029643828275,36325.18930114753,PAN-PRI-PRD,30-34,-36325.18930114753
NA,NA,Hombres,65,21965.84186064257,27091.9652532034,PAN-PRI-PRD,65-100,-27091.9652532034
NA,NA,Hombres,36,78342.71673741478,96625.39561001417,MORENA-PT-Partido Verde,35-39,-96625.39561001417
NA,NA,Hombres,99,6736.887823085229,8309.06149537466,PAN-PRI-PRD,65-100,-8309.06149537466
NA,NA,Hombres,66,33242.8062601548,41000.611669374026,MORENA-PT-Partido Verde,65-100,-41000.611669374026
NA,NA,Hombres,45,67598.20943076182,83373.46470468453,MORENA-PT-Partido Verde,45-49,-83373.46470468453
NA,NA,Hombres,60,3846.406461849133,4744.034436523315,Movimiento Ciudadano,60-64,-4744.034436523315
NA,NA,Hombres,35,1509.952949899453,1862.3275680566735,MORENA-PT-Partido Verde,35-39,-1862.3275680566735
NA,NA,Mujeres,33,24159.247198391247,29797.241088906776,MORENA-PT-Partido Verde,30-34,29797.241088906776
NA,NA,Hombres,68,15894.24157788898,19603.44808480709,MORENA-PT-Partido Verde,65-100,-19603.44808480709
NA,NA,Hombres,61,5054.368821768695,6233.896490968654,PAN-PRI-PRD,60-64,-6233.896490968654
NA,NA,Hombres,55,3480.8389055576863,4293.155130572752,PAN-PRI-PRD,55-59,-4293.155130572752
NA,NA,Hombres,45,15671.722195798531,19328.999811619786,MORENA-PT-Partido Verde,45-49,-19328.999811619786
NA,NA,Hombres,59,206.62514051255673,254.84482510249217,PAN-PRI-PRD,55-59,-254.84482510249217
NA,NA,Hombres,55,17181.675145697984,21191.32737967646,PAN-PRI-PRD,55-59,-21191.32737967646
NA,NA,Hombres,51,17292.934836743207,21328.55151627011,PAN-PRI-PRD,50-54,-21328.55151627011
NA,NA,Mujeres,57,15699.53711855984,19363.305845768205,MORENA-PT-Partido Verde,55-59,19363.305845768205
NA,NA,Hombres,56,17181.675145697984,21191.32737967646,MORENA-PT-Partido Verde,55-59,-21191.32737967646
NA,NA,Hombres,54,45997.9351264107,56732.37875743172,MORENA-PT-Partido Verde,50-54,-56732.37875743172
NA,NA,Mujeres,57,15699.53711855984,19363.305845768205,MORENA-PT-Partido Verde,55-59,19363.305845768205
NA,NA,Hombres,57,66437.92979557592,81942.41299449363,PAN-PRI-PRD,55-59,-81942.41299449363
NA,NA,Hombres,50,42914.45226030024,52929.30982897914,MORENA-PT-Partido Verde,50-54,-52929.30982897914
NA,NA,Mujeres,58,15699.53711855984,19363.305845768205,MORENA-PT-Partido Verde,55-59,19363.305845768205
NA,NA,Hombres,55,23380.429361074686,28836.672132751224,MORENA-PT-Partido Verde,55-59,-28836.672132751224
NA,NA,Hombres,59,34029.5712182603,41970.98234957197,MORENA-PT-Partido Verde,55-59,-41970.98234957197
NA,NA,Hombres,43,41499.86475986813,51184.60294943131,MORENA-PT-Partido Verde,40-44,-51184.60294943131
NA,NA,Hombres,55,27195.047339768043,33541.49967310493,MORENA-PT-Partido Verde,55-59,-33541.49967310493
NA,NA,Hombres,63,18453.214471929103,22759.603226461026,MORENA-PT-Partido Verde,60-64,-22759.603226461026
NA,NA,Hombres,55,6352.3985506296285,7834.844751227899,MORENA-PT-Partido Verde,55-59,-7834.844751227899
NA,NA,Hombres,55,17181.675145697984,21191.32737967646,PAN-PRI-PRD,55-59,-21191.32737967646
NA,NA,Hombres,77,20702.24965520039,25533.491130461232,PAN-PRI-PRD,65-100,-25533.491130461232
NA,NA,Hombres,77,20702.24965520039,25533.491130461232,PAN-PRI-PRD,65-100,-25533.491130461232
NA,NA,Hombres,52,8765.674230205772,10811.30161877111,MORENA-PT-Partido Verde,50-54,-10811.30161877111
NA,NA,Mujeres,54,16895.578797295984,20838.465314149933,Ninguno,50-54,20838.465314149933
NA,NA,Hombres,51,17292.934836743207,21328.55151627011,PAN-PRI-PRD,50-54,-21328.55151627011
NA,NA,Hombres,56,69584.98962799794,85823.89571528543,MORENA-PT-Partido Verde,55-59,-85823.89571528543
NA,NA,Hombres,56,15393.572968185475,18985.939470135665,MORENA-PT-Partido Verde,55-59,-18985.939470135665
NA,NA,Hombres,65,21965.84186064257,27091.9652532034,PAN-PRI-PRD,65-100,-27091.9652532034
NA,NA,Hombres,35,30286.47732666745,37354.370325599906,MORENA-PT-Partido Verde,35-39,-37354.370325599906
NA,NA,Hombres,58,69584.98962799794,85823.89571528543,MORENA-PT-Partido Verde,55-59,-85823.89571528543
NA,NA,Hombres,57,214.5722613015012,264.6465491448957,MORENA-PT-Partido Verde,55-59,-264.6465491448957
NA,NA,Hombres,50,731.135112582893,901.758611901126,PAN-PRI-PRD,50-54,-901.758611901126
NA,NA,Mujeres,61,23873.150849989248,29444.379023380247,MORENA-PT-Partido Verde,60-64,29444.379023380247
NA,NA,Hombres,66,15147.212223728196,18682.086024821157,PAN-PRI-PRD,65-100,-18682.086024821157
NA,NA,Hombres,57,28148.701834441385,34717.70655819336,PAN-PRI-PRD,55-59,-34717.70655819336
NA,NA,Mujeres,22,30898.405627416178,38109.10307686498,MORENA-PT-Partido Verde,20-24,38109.10307686498
NA,NA,Hombres,60,75529.43597812841,93155.58529900326,MORENA-PT-Partido Verde,60-64,-93155.58529900326
NA,NA,Hombres,32,44853.5497328027,55320.9304953256,MORENA-PT-Partido Verde,30-34,-55320.9304953256
NA,NA,Hombres,43,1716.5780904120095,2117.1723931591655,MORENA-PT-Partido Verde,40-44,-2117.1723931591655
NA,NA,Mujeres,57,8789.515592572605,10840.70679089832,PAN-PRI-PRD,55-59,10840.70679089832
NA,NA,Hombres,65,38797.843691627,47852.016775014104,MORENA-PT-Partido Verde,65-100,-47852.016775014104
NA,NA,Hombres,48,24826.805344662585,30620.58590846867,MORENA-PT-Partido Verde,45-49,-30620.58590846867
NA,NA,Hombres,50,10283.57430089417,12683.430910870187,MORENA-PT-Partido Verde,50-54,-12683.430910870187
NA,NA,Hombres,55,70983.68288685217,87548.99914674845,PAN-PRI-PRD,55-59,-87548.99914674845
NA,NA,Mujeres,65,15385.62584739653,18976.13774609326,MORENA-PT-Partido Verde,65-100,18976.13774609326
NA,NA,Mujeres,67,63783.591452068475,78668.63716433085,PAN-PRI-PRD,65-100,78668.63716433085
NA,NA,Hombres,58,6736.887823085229,8309.06149537466,PAN-PRI-PRD,55-59,-8309.06149537466
NA,NA,Hombres,48,9886.218261446944,12193.344708750008,MORENA-PT-Partido Verde,45-49,-12193.344708750008
NA,NA,Hombres,43,28959.30815491372,35717.48241051852,PAN-PRI-PRD,40-44,-35717.48241051852
NA,NA,Hombres,33,19534.02289922556,24092.637696227917,MORENA-PT-Partido Verde,30-34,-24092.637696227917
NA,NA,Hombres,56,6736.887823085229,8309.06149537466,PAN-PRI-PRD,55-59,-8309.06149537466
NA,NA,Hombres,65,65150.49622776692,80354.53369962424,PAN-PRI-PRD,65-100,-80354.53369962424
NA,NA,Mujeres,55,21624.115666717953,26670.49111938004,MORENA-PT-Partido Verde,55-59,26670.49111938004
NA,NA,Mujeres,40,6736.887823085229,8309.06149537466,PAN-PRI-PRD,40-44,8309.06149537466
NA,NA,Mujeres,28,9616.016154622832,11860.086091308289,MORENA-PT-Partido Verde,25-29,11860.086091308289
NA,NA,Hombres,59,15226.68343161764,18780.10326524519,MORENA-PT-Partido Verde,55-59,-18780.10326524519
NA,NA,Hombres,52,67677.68063865128,83471.4819451086,PAN-PRI-PRD,50-54,-83471.4819451086
NA,NA,Hombres,66,14424.024231934249,17790.129136962434,MORENA-PT-Partido Verde,65-100,-17790.129136962434
NA,NA,Hombres,66,14424.024231934249,17790.129136962434,MORENA-PT-Partido Verde,65-100,-17790.129136962434
NA,NA,Hombres,60,33242.8062601548,41000.611669374026,MORENA-PT-Partido Verde,60-64,-41000.611669374026
NA,NA,Hombres,39,1923.2032309245665,2372.0172182616575,MORENA-PT-Partido Verde,35-39,-2372.0172182616575
NA,NA,Hombres,56,214.5722613015012,264.6465491448957,MORENA-PT-Partido Verde,55-59,-264.6465491448957
NA,NA,Hombres,63,32948.762790963854,40637.94787980509,MORENA-PT-Partido Verde,60-64,-40637.94787980509
NA,NA,Hombres,57,6736.887823085229,8309.06149537466,PAN-PRI-PRD,55-59,-8309.06149537466
NA,NA,Mujeres,69,76689.71561331433,94586.6370091942,MORENA-PT-Partido Verde,65-100,94586.6370091942
NA,NA,Mujeres,45,34109.04242614975,42068.99958999601,MORENA-PT-Partido Verde,45-49,42068.99958999601
NA,NA,Hombres,62,56567.60577570688,69768.67173382844,MORENA-PT-Partido Verde,60-64,-69768.67173382844
NA,NA,Hombres,47,64737.2459467418,79844.84404941926,MORENA-PT-Partido Verde,45-49,-79844.84404941926
NA,NA,Hombres,36,29777.861596175,36727.05998688607,MORENA-PT-Partido Verde,35-39,-36727.05998688607
NA,NA,Mujeres,68,77532.11041694244,95625.61975768895,MORENA-PT-Partido Verde,65-100,95625.61975768895
NA,NA,Mujeres,65,67741.25760496283,83549.8957374478,MORENA-PT-Partido Verde,65-100,83549.8957374478
NA,NA,Mujeres,34,23555.266018431463,29052.310061684104,MORENA-PT-Partido Verde,30-34,29052.310061684104
NA,NA,Mujeres,60,49558.24523985783,61123.55112842849,PAN-PRI-PRD,60-64,61123.55112842849
NA,NA,Mujeres,62,21552.591579617456,26582.275602998412,MORENA-PT-Partido Verde,60-64,26582.275602998412
NA,NA,Hombres,66,8678.255901527384,10703.482654304673,PAN-PRI-PRD,65-100,-10703.482654304673
NA,NA,Hombres,50,31820.271638933737,39246.10306578379,PAN-PRI-PRD,50-54,-39246.10306578379
NA,NA,Hombres,55,29110.303449903666,35903.71516732418,MORENA-PT-Partido Verde,55-59,-35903.71516732418
NA,NA,Hombres,64,14137.927883532246,17437.267071435905,PAN-PRI-PRD,60-64,-17437.267071435905
NA,NA,Hombres,70,47730.4074584006,58869.15459867568,MORENA-PT-Partido Verde,65-100,-58869.15459867568
NA,NA,Hombres,47,460.9330057587804,568.4999944594056,MORENA-PT-Partido Verde,45-49,-568.4999944594056
NA,NA,Hombres,66,62130.59032796801,76629.87856351091,PAN-PRI-PRD,65-100,-76629.87856351091
NA,NA,Hombres,63,8741.832867838937,10781.896446643896,MORENA-PT-Partido Verde,60-64,-10781.896446643896
NA,NA,Hombres,35,15163.106465306086,18701.689472905964,MORENA-PT-Partido Verde,35-39,-18701.689472905964
NA,NA,Hombres,60,21600.27430435112,26641.085947252832,MORENA-PT-Partido Verde,60-64,-26641.085947252832
NA,NA,Hombres,53,8196.130573664748,10108.84472906552,MORENA-PT-Partido Verde,50-54,-10108.84472906552
NA,NA,Hombres,65,13541.89382436141,16702.137768255638,MORENA-PT-Partido Verde,65-100,-16702.137768255638
NA,NA,Mujeres,49,75243.33962972643,92802.72323347676,Movimiento Ciudadano,45-49,92802.72323347676
NA,NA,Hombres,50,15854.505973944257,19554.439464595067,PAN-PRI-PRD,50-54,-19554.439464595067
NA,NA,Hombres,36,39242.88245580789,48400.9133213887,MORENA-PT-Partido Verde,35-39,-48400.9133213887
NA,NA,Hombres,55,57076.22150619933,70395.98207254226,MORENA-PT-Partido Verde,55-59,-70395.98207254226
NA,NA,Hombres,58,12190.883290240849,15035.844681047038,MORENA-PT-Partido Verde,55-59,-15035.844681047038
NA,NA,Hombres,61,747.029354160782,921.3620599859332,MORENA-PT-Partido Verde,60-64,-921.3620599859332
NA,NA,Hombres,58,35682.572342360756,44009.74095039191,MORENA-PT-Partido Verde,55-59,-44009.74095039191
NA,NA,Hombres,64,23682.41995105458,29209.137646362564,PAN-PRI-PRD,60-64,-29209.137646362564
NA,NA,Hombres,60,57139.79847251088,70474.39586488149,PAN-PRI-PRD,60-64,-70474.39586488149
NA,NA,Hombres,43,79216.90002419868,97703.58525467852,MORENA-PT-Partido Verde,40-44,-97703.58525467852
NA,NA,Hombres,52,16331.333221280924,20142.54290713928,MORENA-PT-Partido Verde,50-54,-20142.54290713928
NA,NA,Mujeres,65,39226.988214230005,48381.3098733039,MORENA-PT-Partido Verde,65-100,48381.3098733039
NA,NA,Hombres,40,65134.60198618904,80334.93025153945,PAN-PRI-PRD,40-44,-80334.93025153945
NA,NA,Mujeres,61,4911.320647567694,6057.465458205391,MORENA-PT-Partido Verde,60-64,6057.465458205391
NA,NA,Hombres,64,66644.55493608848,82197.25781959611,MORENA-PT-Partido Verde,60-64,-82197.25781959611
NA,NA,Hombres,53,15854.505973944257,19554.439464595067,MORENA-PT-Partido Verde,50-54,-19554.439464595067
NA,NA,Hombres,53,6929.889327959595,8547.10336497589,MORENA-PT-Partido Verde,50-54,-8547.10336497589
NA,NA,Hombres,27,13549.840945150356,16711.939492298043,MORENA-PT-Partido Verde,25-29,-16711.939492298043
NA,NA,Mujeres,45,63131.927547375024,77864.89579285376,MORENA-PT-Partido Verde,45-49,77864.89579285376
NA,NA,Hombres,78,21743.322478552123,26817.5169800161,MORENA-PT-Partido Verde,65-100,-26817.5169800161
NA,NA,Hombres,49,35801.77915419492,44156.766811027956,MORENA-PT-Partido Verde,45-49,-44156.766811027956
NA,NA,Mujeres,55,22061.2073101099,27209.585941712237,PAN-PRI-PRD,55-59,27209.585941712237
NA,NA,Hombres,25,64435.255356761925,79472.37853580793,PAN-PRI-PRD,25-29,-79472.37853580793
NA,NA,Hombres,37,667.5581462713371,823.3448195618978,MORENA-PT-Partido Verde,35-39,-823.3448195618978
NA,NA,Hombres,48,61129.253108561,75394.86133416805,MORENA-PT-Partido Verde,45-49,-75394.86133416805
NA,NA,Hombres,40,492.7214889145583,607.7068906290197,MORENA-PT-Partido Verde,40-44,-607.7068906290197
NA,NA,Hombres,69,67026.01673395782,82667.74057363148,PAN-PRI-PRD,65-100,-82667.74057363148
NA,NA,Mujeres,55,20990.99504386538,25889.62043733523,MORENA-PT-Partido Verde,55-59,25889.62043733523
NA,NA,Hombres,65,35221.63933660198,43441.24095593251,MORENA-PT-Partido Verde,65-100,-43441.24095593251
NA,NA,Mujeres,58,75068.50297236965,92587.08530454389,MORENA-PT-Partido Verde,55-59,92587.08530454389
NA,NA,Hombres,25,21298.28371437123,26268.6204336415,MORENA-PT-Partido Verde,25-29,-26268.6204336415
NA,NA,Mujeres,55,55470.903106832535,68416.03381597674,PAN-PRI-PRD,55-59,68416.03381597674
NA,NA,Hombres,39,44821.761249646916,55281.72359915598,MORENA-PT-Partido Verde,35-39,-55281.72359915598
NA,NA,Hombres,61,11960.416787361455,14751.594683817331,MORENA-PT-Partido Verde,60-64,-14751.594683817331
NA,NA,Hombres,38,74289.68513505309,91626.51634838834,PAN-PRI-PRD,35-39,-91626.51634838834
NA,NA,Mujeres,58,71031.36561158585,87607.80949100287,MORENA-PT-Partido Verde,55-59,87607.80949100287
NA,NA,Hombres,41,492.7214889145583,607.7068906290197,MORENA-PT-Partido Verde,40-44,-607.7068906290197
NA,NA,Hombres,28,21393.649163838567,26386.241122150343,PAN-PRI-PRD,25-29,-26386.241122150343
NA,NA,Hombres,53,44281.35703599869,54615.20636427255,MORENA-PT-Partido Verde,50-54,-54615.20636427255
NA,NA,Hombres,44,61812.705496410235,76237.80960181476,MORENA-PT-Partido Verde,40-44,-76237.80960181476
NA,NA,Hombres,74,74480.41603398776,91861.75772540602,MORENA-PT-Partido Verde,65-100,-91861.75772540602
NA,NA,Hombres,40,17420.08876936632,21485.37910094857,MORENA-PT-Partido Verde,40-44,-21485.37910094857
NA,NA,Mujeres,53,158.9424157788898,196.0344808480709,PAN-PRI-PRD,50-54,196.0344808480709
NA,NA,Mujeres,59,39242.88245580789,48400.9133213887,PAN-PRI-PRD,55-59,48400.9133213887
NA,NA,Hombres,74,25788.406960124867,31806.594517599497,PAN-PRI-PRD,65-100,-31806.594517599497
NA,NA,Hombres,60,5880.869383818922,7253.275791378623,MORENA-PT-Partido Verde,60-64,-7253.275791378623
NA,NA,Hombres,77,74718.82965765608,92155.80944667812,PAN-PRI-PRD,65-100,-92155.80944667812
NA,NA,Hombres,53,1064.9141857185616,1313.431021682075,MORENA-PT-Partido Verde,50-54,-1313.431021682075
NA,NA,Hombres,55,2638.4441019295705,3254.1723820779766,MORENA-PT-Partido Verde,55-59,-3254.1723820779766
NA,NA,Hombres,68,31565.963773687512,38932.44789642688,MORENA-PT-Partido Verde,65-100,-38932.44789642688
NA,NA,Mujeres,73,15496.885538441751,19113.36188268691,PAN-PRI-PRD,65-100,19113.36188268691
NA,NA,Hombres,42,50956.938498712065,62848.654559891525,PAN-PRI-PRD,40-44,-62848.654559891525
NA,NA,Hombres,76,20990.99504386538,25889.62043733523,PAN-PRI-PRD,65-100,-25889.62043733523
NA,NA,Mujeres,35,14209.451970632748,17525.48258781754,MORENA-PT-Partido Verde,35-39,17525.48258781754
NA,NA,Hombres,66,74671.14693292242,92096.99910242372,MORENA-PT-Partido Verde,65-100,-92096.99910242372
NA,NA,Hombres,61,38766.05520847122,47812.80987884448,MORENA-PT-Partido Verde,60-64,-47812.80987884448
NA,NA,Hombres,42,29777.861596175,36727.05998688607,MORENA-PT-Partido Verde,40-44,-36727.05998688607
NA,NA,Hombres,30,27703.66307026049,34168.81001181875,MORENA-PT-Partido Verde,30-34,-34168.81001181875
NA,NA,Hombres,57,74782.40662396765,92234.22323901736,PAN-PRI-PRD,55-59,-92234.22323901736
NA,NA,Hombres,65,2098.039888281345,2587.655147194536,PAN-PRI-PRD,65-100,-2587.655147194536
NA,NA,Hombres,36,35801.77915419492,44156.766811027956,PAN-PRI-PRD,35-39,-44156.766811027956
NA,NA,Hombres,62,16331.333221280924,20142.54290713928,MORENA-PT-Partido Verde,60-64,-20142.54290713928
NA,NA,Hombres,27,13549.840945150356,16711.939492298043,MORENA-PT-Partido Verde,25-29,-16711.939492298043
NA,NA,Hombres,66,46268.13723323482,57065.63737487344,MORENA-PT-Partido Verde,65-100,-57065.63737487344
NA,NA,Hombres,59,4959.003372301361,6116.2758024598115,MORENA-PT-Partido Verde,55-59,-6116.2758024598115
NA,NA,Hombres,25,31.788483155777957,39.206896169614176,Movimiento Ciudadano,25-29,-39.206896169614176
NA,NA,Hombres,56,10005.425073281112,12340.370569386065,MORENA-PT-Partido Verde,55-59,-12340.370569386065
NA,NA,Hombres,43,26702.325850853485,32933.79278247591,MORENA-PT-Partido Verde,40-44,-32933.79278247591
NA,NA,Hombres,55,31.788483155777957,39.206896169614176,MORENA-PT-Partido Verde,55-59,-39.206896169614176
NA,NA,Hombres,35,34029.5712182603,41970.98234957197,MORENA-PT-Partido Verde,35-39,-41970.98234957197
NA,NA,Hombres,62,30580.520795858392,37717.03411516883,MORENA-PT-Partido Verde,60-64,-37717.03411516883
NA,NA,Hombres,48,21552.591579617456,26582.275602998412,MORENA-PT-Partido Verde,45-49,-26582.275602998412
NA,NA,Hombres,66,3067.5886245325732,3783.4654803677686,PAN-PRI-PRD,65-100,-3783.4654803677686
NA,NA,Mujeres,33,32328.887369426186,39873.413404497616,MORENA-PT-Partido Verde,30-34,39873.413404497616
NA,NA,Mujeres,53,2717.9153098190154,3352.1896225020123,MORENA-PT-Partido Verde,50-54,3352.1896225020123
NA,NA,Hombres,53,8196.130573664748,10108.84472906552,MORENA-PT-Partido Verde,50-54,-10108.84472906552
NA,NA,Hombres,53,8196.130573664748,10108.84472906552,MORENA-PT-Partido Verde,50-54,-10108.84472906552
NA,NA,Hombres,46,46888.01265477249,57830.17185018091,MORENA-PT-Partido Verde,45-49,-57830.17185018091
NA,NA,Hombres,45,51290.71757184774,63260.326969672475,MORENA-PT-Partido Verde,45-49,-63260.326969672475
NA,NA,Hombres,41,56710.65394990787,69945.10276659169,MORENA-PT-Partido Verde,40-44,-69945.10276659169
NA,NA,Hombres,39,32853.397341496515,40520.32719129625,PAN-PRI-PRD,35-39,-40520.32719129625
NA,NA,Hombres,49,65706.79468299303,81040.6543825925,Movimiento Ciudadano,45-49,-81040.6543825925
NA,NA,Mujeres,64,20990.99504386538,25889.62043733523,PAN-PRI-PRD,60-64,25889.62043733523
NA,NA,Mujeres,50,13541.89382436141,16702.137768255638,Movimiento Ciudadano,50-54,16702.137768255638
NA,NA,Hombres,80,14137.927883532246,17437.267071435905,PAN-PRI-PRD,65-100,-17437.267071435905
NA,NA,Hombres,43,34808.38905557687,42931.55130572753,PAN-PRI-PRD,40-44,-42931.55130572753
NA,NA,Hombres,69,9806.7470535575,12095.327468325975,MORENA-PT-Partido Verde,65-100,-12095.327468325975
NA,NA,Hombres,63,31565.963773687512,38932.44789642688,MORENA-PT-Partido Verde,60-64,-38932.44789642688
NA,NA,Hombres,52,20980.39888281345,25876.551471945353,PAN-PRI-PRD,50-54,-25876.551471945353
NA,NA,Hombres,57,3766.935253959688,4646.01719609928,PAN-PRI-PRD,55-59,-4646.01719609928
NA,NA,Hombres,53,40959.4605462199,50518.08571454787,MORENA-PT-Partido Verde,50-54,-50518.08571454787
NA,NA,Hombres,60,34379.24453297386,42402.258207437735,MORENA-PT-Partido Verde,60-64,-42402.258207437735
NA,NA,Hombres,54,42310.47108034046,52184.37880175647,MORENA-PT-Partido Verde,50-54,-52184.37880175647
NA,NA,Hombres,55,65166.39046934481,80374.13714770906,MORENA-PT-Partido Verde,55-59,-80374.13714770906
NA,NA,Mujeres,55,26193.710120361036,32306.48244376208,MORENA-PT-Partido Verde,55-59,32306.48244376208
NA,NA,Hombres,54,71079.04833631951,87666.6198352573,MORENA-PT-Partido Verde,50-54,-87666.6198352573
NA,NA,Hombres,59,53722.53653326475,66259.65452664795,Movimiento Ciudadano,55-59,-66259.65452664795
NA,NA,Hombres,64,27576.50913763738,34011.9824271403,MORENA-PT-Partido Verde,60-64,-34011.9824271403
NA,NA,Hombres,49,12159.094807085068,14996.637784877425,PAN-PRI-PRD,45-49,-14996.637784877425
NA,NA,Hombres,60,23213.539824506857,28630.835927860753,PAN-PRI-PRD,60-64,-28630.835927860753
NA,NA,Hombres,66,38162.07402851144,47067.87885162181,PAN-PRI-PRD,65-100,-47067.87885162181
NA,NA,Hombres,59,588.0869383818922,725.3275791378622,MORENA-PT-Partido Verde,55-59,-725.3275791378622
NA,NA,Hombres,30,1541.7414330552308,1901.5344642262871,MORENA-PT-Partido Verde,30-34,-1901.5344642262871
NA,NA,Mujeres,53,158.9424157788898,196.0344808480709,PAN-PRI-PRD,50-54,196.0344808480709
NA,NA,Hombres,54,11960.416787361455,14751.594683817331,MORENA-PT-Partido Verde,50-54,-14751.594683817331
NA,NA,Hombres,50,7295.456884251042,8997.982670926453,PAN-PRI-PRD,50-54,-8997.982670926453
NA,NA,Mujeres,47,23213.539824506857,28630.835927860753,MORENA-PT-Partido Verde,45-49,28630.835927860753
NA,NA,Hombres,45,60541.16617017912,74669.5337550302,MORENA-PT-Partido Verde,45-49,-74669.5337550302
NA,NA,Hombres,45,9838.535536713278,12134.534364495588,PAN-PRI-PRD,45-49,-12134.534364495588
NA,NA,Hombres,65,10005.425073281112,12340.370569386065,MORENA-PT-Partido Verde,65-100,-12340.370569386065
NA,NA,Hombres,48,29086.46208753683,35874.30999519698,MORENA-PT-Partido Verde,45-49,-35874.30999519698
NA,NA,Hombres,70,3957.666152894356,4881.258573116966,MORENA-PT-Partido Verde,65-100,-4881.258573116966
NA,NA,Hombres,82,9886.218261446944,12193.344708750008,PAN-PRI-PRD,65-100,-12193.344708750008
NA,NA,Mujeres,34,26193.710120361036,32306.48244376208,MORENA-PT-Partido Verde,30-34,32306.48244376208
NA,NA,Hombres,42,13096.855060180518,16153.24122188104,Movimiento Ciudadano,40-44,-16153.24122188104
NA,NA,Mujeres,53,44710.501558601696,55144.49946256234,PAN-PRI-PRD,50-54,55144.49946256234
NA,NA,Hombres,61,52768.88203859141,65083.447641559535,PAN-PRI-PRD,60-64,-65083.447641559535
NA,NA,Hombres,67,32678.56068413974,40304.68926236337,MORENA-PT-Partido Verde,65-100,-40304.68926236337
NA,NA,Hombres,44,22236.04396746668,27425.223870645117,MORENA-PT-Partido Verde,40-44,-27425.223870645117
NA,NA,Hombres,59,588.0869383818922,725.3275791378622,MORENA-PT-Partido Verde,55-59,-725.3275791378622
NA,NA,Hombres,68,25788.406960124867,31806.594517599497,MORENA-PT-Partido Verde,65-100,-31806.594517599497
NA,NA,Mujeres,65,63592.86055313379,78433.39578731314,PAN-PRI-PRD,65-100,78433.39578731314
NA,NA,Hombres,55,29110.303449903666,35903.71516732418,MORENA-PT-Partido Verde,55-59,-35903.71516732418
NA,NA,Hombres,55,1017.2314609848946,1254.6206774276536,MORENA-PT-Partido Verde,55-59,-1254.6206774276536
NA,NA,Hombres,42,2590.7613771959036,3195.3620378235555,MORENA-PT-Partido Verde,40-44,-3195.3620378235555
